KINGATCK,Kingdom Attack,420,2439,2439
FRBSUM,ForbiddenSum,602,2439,2439
DUALDIST,Dual Distance,941,2439,2439
BICO,BiCo Gaming Grid,236,2441,2441
DGTCNT,Chef and Digits,487,2441,2441
TREDIFF,Tree difference,1253,2441,2441
FARHOSTEL,Students-Far From Hostel,507,2441,2441
EXPALIN,Exponential Sub-Palindromes,222,2442,2442
CLUE,Get a Clue,28,2442,2442
TAQTREE,Queries On Tree,535,2443,2443
CIELLAND,Ciel and a new island,70,2443,2443
GANGAAM,Interrogating Gangsters,141,2444,2444
TWOCOINS,Two Coins,457,2444,2444
UNICOLOR,Uniform,536,2444,2444
MAXCYCSHIFT,Max Shift After XOR,596,2444,2444
PARSIN,Sine Partition Function,120,2446,2446
RBTREES,Red-blue Trees,824,2446,2446
REIGN2,Reign 2,397,2446,2446
LSTGRPH,Lost Graph,234,2446,2446
XORCOMP,Xor Compare,426,2447,2447
P_NP,P Equal To NP,563,2448,2448
ALOST,Akhil Recovers The Lost Array,141,2449,2449
DEFACING,Defacing Score,231,2449,2449
SEAPAIR,Sereja and Pairs,153,2449,2449
CRISIS,CPI Crisis,141,2449,2449
RANDCHCL,Random Chocolates,255,2450,2450
CHEFPASS,Codechef Password Recovery,116,2450,2450
COKE2,Chef Does Coke Yet Again,308,2450,2450
BX,Bubbles,37,2450,2450
ANDTUPLE,And Tuples,159,2450,2450
TMRATING,Best Buggy Ratings,96,2450,2450
GRUMPMA,Grumpy Granny,155,2450,2450
PERMDIG,Permute Digits,45,2451,2451
ARCTR,Archi and Tree,156,2452,2452
SANDWICH,Long Sandwich ,587,2453,2453
HARMONY,Harmonious Decorating,37,2453,2453
CAARRAY,Construct An Array ,650,2453,2453
TREEVERS,Treeversion,484,2453,2453
CYCLECOL,CyclesAndColorings,41,2455,2455
KPERFMAT,K Perfect Matchings,35,2455,2455
ALEXROSE,Roses for Alexey,259,2459,2459
CFINASUM,Chefina and Sums,426,2460,2460
CIELQUIZ,Ciel and Quiz Game,60,2460,2460
HBIRD,Chef And Hungry Birds,290,2460,2460
CHEFSHOP,Ingredients,344,2460,2460
CHILLS,Chef and Hills,739,2460,2460
ICM2007,Conservative Graph,151,2460,2460
CONTAIN,The Delicious Cake,1087,2461,2461
PPLUCKY,Polo the Penguin and the Lucky String,213,2461,2461
SEEDS,Seeding The Pattern,51,2463,2463
DEQUEUE,Minimum Popping,907,2463,2463
HOLLOW,Maximum Size Hollow Square,948,2465,2465
GRIDSQRS,Squares Counting,547,2465,2465
MINIONS,Masha and Minions,289,2466,2466
PARITREE,Parity tree,506,2466,2466
RIVPILE,Across the River,326,2467,2467
D7,Alien Clock,22,2468,2468
BATTERY,Batteries Needed!,393,2468,2468
MACGUN,Machine Gun,181,2468,2468
FUNCTION,Backup Functions,74,2468,2468
MUFFINS,Baking Cupcakes,87,2468,2468
SEAGM,Sereja and Game,319,2469,2469
PATHETIC,Path-etic Products,1091,2470,2470
MOSTDIST,Most Distant Points,500,2471,2471
DIVIDE,Dividing the Students,125,2471,2471
EXGCD,Expected Greatest Common Divisor,259,2471,2471
MAGICMOD,Magical Modulo,1002,2471,2471
BEAUSUB,Beautiful Subsequence,876,2472,2472
COUNTIT,Count Arrays,196,2472,2472
INVLIS,Largest Increasing Subsequence,120,2473,2473
KNODES,Path containing K Nodes,379,2475,2475
GIIKLUB,Gii and His Club,113,2475,2475
LFIVES,Lucky Fives,235,2476,2476
SPMATRIX,Count Special Matrices,179,2476,2476
SETELE,Sebi and the corrupt goverment,393,2476,2476
ANKGAME,Ankit, Srijan and a game of stone piles,289,2477,2477
DPERM,The Grux Permutation ,308,2477,2477
IOPC17B,Game Of Life,41,2478,2478
QCHEF,Chef and Problems,675,2478,2478
INCREAST,Increasing String ,547,2479,2479
NANDXOR,Dragonado And XOR,1035,2480,2480
PRMRANGE,A Game of Primes,142,2480,2480
EQDIV,Divide Candies,648,2480,2480
SQUAREFU,Square Function,351,2481,2481
INTRPATH,Intersecting Paths,445,2482,2482
RECNDSUB,Chef and Subsequences,390,2483,2483
TREASURE,Treasure Hunt,147,2484,2484
GOLOMB,Golomb Sequence,660,2484,2484
COPRIME3,Coprime Triples,1018,2484,2484
GMSTN,Better call Saul!,217,2484,2484
AMSEQT,Sequence Transmission,98,2485,2485
COOK82D,Nasty Queries,230,2486,2486
CHXORR,Chef and Pie,136,2486,2486
CLLEXO,Jeremy gets a gift,520,2486,2486
BOJACK,What Is This, a Crossover Episode,1687,2486,2486
MEANIDIAN,Mean equals Median,1255,2487,2487
TWOLANE,Two-lane Road,193,2489,2489
TOW,Tug of War,814,2489,2489
DOMNOCUT,Colored Domino Tilings and Cuts,71,2489,2489
EVILBOOK,Evil Book,187,2490,2490
PUPPYCT,Puppy and cats,217,2490,2490
CCC,Hit the Coconuts,531,2491,2491
TSP,Graduate Work Matters,406,2493,2493
DINCPATH,Doubly Increasing Path,362,2493,2493
TAPOINT,Find The Point,317,2494,2494
CHEF7UP,Chef Up,414,2494,2494
MEXSUB,Mex Subsequence,812,2494,2494
DELICEIL,Another Deli-ceilous problem!,100,2495,2495
CONSTMEX,Do Not Touch the MEX!!!,228,2495,2495
SHORT,Short,85,2495,2495
DESTRUCT,Destructive Nim,501,2496,2496
PRIMEGRAPH,Prime Graph,1014,2496,2496
ADMIT,College Admissions,573,2496,2496
CHEFTRVL,Difficult Choice,202,2497,2497
TACHEMIS,Compressed String,165,2497,2497
MAXSWT,Maximum Possible Sweetness,1070,2497,2497
CENS20F,Traversing Trees,421,2498,2498
YVSTR,Yalalovichik Strings,216,2499,2499
WW2,World War 2,451,2499,2499
COLLTIME,Time of collisions,49,2499,2499
STRAB,How to Write a Message,252,2501,2501
LEQEX,Equivalent Exchange of Triangles,185,2501,2501
SQRSUBMA,Square Submatrices,809,2501,2501
XORXORSUM,XOR Times 2 Is Sum,456,2502,2502
GERALD05,Chef and Combinatorics,216,2502,2502
INVXOR,Inverse of a Function,159,2502,2502
FFT,Fast forward travelling,125,2503,2503
TILESQRS,Guess the Tiling,729,2503,2503
TAEDITOR,Simple Editor,383,2504,2504
MEOW1234,Cell Shell,97,2504,2504
CLKLZM,Killing Zombies,190,2505,2505
HXR,Xor Jar Muluk Tar,209,2505,2505
ROBOTS,Robots in Chefland,301,2505,2505
PRT,Profitable Paths,377,2505,2505
MAXGAME,Game Count,110,2506,2506
RAINDROPS,Harshikaa and the Rain,568,2506,2506
CLONEME,Cloning,514,2507,2507
PRIMEDST,Prime Distance On Tree,1923,2508,2508
WEASELTX,Weasel does Xor on Tree,428,2508,2508
FIBOSEQ,Fibonacci concatenation,632,2508,2508
LRQUER,L-R queries,497,2509,2509
CHFCH,Chef Challenge,782,2509,2509
SANTA2,Pappu and DFS,57,2509,2509
SORTRRAY,Sorting Array,426,2509,2509
PARRTY,Party,205,2510,2510
CNTGRP,Counting Graphs,579,2511,2511
FAVGAME,Completing favorite game,384,2512,2512
EXNETWRK,Computer Network,146,2512,2512
XRQRS,Xor Queries,851,2513,2513
S03E02,The One Where No One is Ready,440,2514,2514
PAIRCLST,Two Closest,667,2515,2515
PEPPERA,Chef and Pepperoni Pizza Again,259,2516,2516
PAPER,Folding Paper,318,2516,2516
LFEB14A,Sereja and Two Arrays,68,2517,2517
CHEFNUM,Chef and Amazingness of Numbers,197,2517,2517
DECORATE,Lucy and the Flowers,188,2517,2517
THREECOL,Bear and Three Colours,194,2518,2518
DGCD,Dynamic GCD,499,2518,2518
ADAMTR,Ada Matrix,462,2519,2519
DEVBDAY,Devu, his friends and birthday gifts,237,2519,2519
STCFOTT,Selinas the Chefs Falling on the Tree,119,2520,2520
TWOCOMP,Two Companies,404,2520,2520
UNSQUERS,Unusual Queries,520,2520,2520
ABSNX,Absolute Min Max,299,2521,2521
M5,Overlapping discs,34,2521,2521
XORK,The Subarray XOR,239,2521,2521
GNUM,Game of Numbers,503,2521,2521
DVL,D-Value,152,2522,2522
ANTIPODAL,Antipodal Points,264,2522,2522
TASTR,Level Of Difference,449,2522,2522
MDIST,Devu and Manhattan Distance,255,2522,2522
CHEFDAG,Chef and DAG,489,2522,2522
ICL1906,Endgame,212,2524,2524
DLINE,Drawing Lines,118,2526,2526
COMB4SUM,Adding Special Sum,289,2526,2526
B01T,Balanced 0-1 Tree,261,2526,2526
WNDR,Wanderer,193,2526,2526
KRILLIN,Krillin is dead AGAIN,127,2526,2526
WRKWAYS,Ways to Work,303,2526,2526
JERRYTOM,Tom and Jerry,124,2527,2527
REMADJ,Remove Adjacent,839,2527,2527
LCMSEQ,Subsequence LCM,404,2527,2527
SCALSUM,Scalar Product Tree,622,2527,2527
LGSEG,Longest Good Segment,1114,2529,2529
COUNTONES,Count the Ones,228,2529,2529
UWCOI21D,Efficient Delivery,195,2529,2529
ARRAYSUM,Arrays Sum,120,2530,2530
INCDEC,X-24 and his SUBSET code,61,2530,2530
SEAEQ,Sereja and Equality,375,2531,2531
CNTHEX,Counting Hexagons,77,2532,2532
LVMFFN,LOVEMUFFIN,118,2532,2532
SNKAPT,Snake and Apple Tree,152,2532,2532
FOURSQ,Fantastic Four,314,2533,2533
DOOFST,Doofish Set,370,2533,2533
RICY,Rise of Cyborgs,227,2533,2533
CEFDIV,Chef And Division,219,2533,2533
GERALD07,Chef and Graph Queries,1169,2535,2535
CUCRLINE,Concurrent Lines,392,2535,2535
WORKCHEF,Chef and special numbers,627,2536,2536
CHGORAM,Chef and Gordon Ramsay,520,2536,2536
SEDPASS,Sed Passwords,559,2537,2537
BACREP,Bacterial Reproduction,496,2537,2537
TRSUBTR,Trees and Subtrees,257,2538,2538
RRSERVER,Servers,376,2539,2539
TREEANC,Common Ancestors,97,2539,2539
AMAEXPER,Amazing Experiment,327,2540,2540
CROWNS,Icing Crowns,26,2540,2540
BRIBETR,Bear and Bribing Tree,110,2541,2541
ANDSQR,AND Square Subsegments,393,2541,2541
DIGVIRUS,Bear and Digit Virus,105,2542,2542
HFSEQ,Half Sequence,554,2543,2543
ORXOR,The XOR-OR Dilemma,443,2543,2543
TABUS,Traveling Plan,238,2547,2547
DOBDELIV,Double Delivery,49,2548,2548
DIFTRIP,Different Trips,261,2548,2548
FNCS,Chef and Churu,978,2549,2549
MAXGRID,Maximum Grid,206,2549,2549
DIGIMU,Logan and DIGIT IMMUNE numbers,278,2550,2550
MAGA,Make array great again,214,2551,2551
SEABUB,Sereja and Bubble Sort,206,2554,2554
ANOTHER_PP,Yet Another Palindromic Problem,288,2555,2555
STONED,F - Stone Land,278,2557,2557
FGTREE,Forgotten Tree 9,134,2557,2557
BANSTR,Banana String,240,2558,2558
CORONA,India Fights Corona,1493,2560,2560
INVITES,Party Planning,114,2562,2562
FLOORSMV,Moving between Floors,41,2562,2562
WGCD,Sequence GCD,419,2563,2563
THEGAME,Filling the maze,259,2563,2563
LONCYC,Lonely Cycles,230,2564,2564
TRIQRY,Triangle Query,459,2564,2564
COMPCLUB,Company and Club Hierarchies,215,2564,2564
CNTNODE,Count Nodes,59,2564,2564
CNTDSETS,Counting D-sets,291,2565,2565
CNTARRAY,Count of Array,381,2565,2565
PHOTOCOM,Sasha and Photos,265,2566,2566
KNICOV,Knight Covering,309,2566,2566
ANTIKNAPSACK,Anti-knapsack,720,2566,2566
MININS,Minimum Insertions,386,2566,2566
EDGEST,Edges in Spanning Trees,170,2567,2567
KKLING,King Killing,698,2568,2568
GIFTPAIRS,Hopscotch,216,2568,2568
HARRYPSS,Wingardium Leviosa,71,2569,2569
CIELBTL,Ciel and Battle Arena,47,2569,2569
LAZERTST,Lasers Everywhere Alternative,354,2572,2572
CO92REST,Chef Restores an Array,204,2572,2572
CHANOQ,Chef and odd queries,437,2573,2573
BINSTR,Binary Strings,295,2573,2573
TARPRACT,Target Practice,55,2573,2573
WSCAGAIN,Deja Vu,56,2574,2574
TRGR,Broken Heart ,50,2574,2574
SORTVS,Sorting Vases,596,2574,2574
LCSTSUB,Longest Constrained Subsequence,58,2575,2575
TCP,Travelling Chef Problem,87,2575,2575
CSTREE,Complement Spanning Trees,135,2575,2575
HMWPRB,Chefs Homework Dilemma,457,2576,2576
CHARGE,Charge Scheduling,601,2576,2576
MXM,Maximize It,185,2576,2576
UNCANNYXOR,Xor Becoming Uncanny,321,2576,2576
CHEFRAMI,Chef Rami and Inventions,156,2576,2576
STREETTA,The Street ,405,2577,2577
FOMBRO,Zombinatorial,188,2577,2577
CHEFDTRE,Chef and Sets,228,2578,2578
ROLLBAR,Roll the Bar,170,2579,2579
THCOM,They are COMING,54,2579,2579
CENS20E,Priya and Parity,285,2580,2580
JADUGAR2,Chef and Same Old Recurrence 2,134,2580,2580
MAXPALI,Maximum Palindrome,168,2581,2581
SEGPROD,Product on the segment by modulo ,587,2581,2581
HILLJUMP,Hill Jumping,489,2581,2581
DOWNLOAD,Alien Chefs,218,2582,2582
HIRING,Hiring Chefs,131,2584,2584
PRFSUFDSTNCT,Prefix Suffix Distinct,318,2585,2585
VAIMIN,Vaibhav and Ministers,228,2585,2585
CHEFLAND,Chef Land,299,2585,2585
APAIRS,Scoring Pairs,123,2585,2585
XORMIN,Mininum XOR over Tree,382,2585,2585
CLANDLBL,Chef And Land Labeling,240,2586,2586
NTA,Not Tree Again!,134,2586,2586
SHGAME,A Game With a Sheet of Paper,79,2587,2587
INVZCNT,Counting Inversions Again!,220,2587,2587
COUNTARI,Arithmetic Progressions,1268,2587,2587
ICM0004,Stack Of Rectangles,249,2587,2587
SHOOTING,Shooting,355,2588,2588
CDSUMS,Counting Spaghetti,117,2588,2588
HULL,Magic Hull,88,2590,2590
MYS00T,Mystery Tree,189,2591,2591
P7SWAPS,Permutation Swaps,517,2592,2592
SORTDIS,Sorted Distances,212,2592,2592
SUBPROB,Substring Probability,97,2592,2592
WTHINGS,Where the Wild Things Are,109,2592,2592
XRMTRX,Xor Matrix,208,2592,2592
ERASE,Erase All But One,572,2593,2593
CYDB,Can you do it better,47,2594,2594
FINDSEQ,Find a Subsequence,94,2594,2594
ICL1703,Infinite Graph,38,2596,2596
SHTARR,Shooting on the array,310,2597,2597
GEOMMEAN,Kostomuksha and AESC MSU,160,2597,2597
M2,Motorbike Racing,38,2598,2598
TALCA,Lowest Common Ancestor,1785,2600,2600
YALOP,Trial of Doom,43,2601,2601
WBLACK,Black and White,370,2601,2601
ANDOOR,A New Door,275,2601,2601
ARYGRD,Arya and the Grid of Stars,130,2601,2601
CHEFAT,Chef at the Food Fair,379,2602,2602
SUBTREE,Festivals,140,2602,2602
UWCOI20F,Blocks,193,2603,2603
QTREE6,Query on a tree VI,340,2605,2605
KDIAMS,Graph Construction,379,2605,2605
DISTRING,Distinct Rows in Submatrices,97,2607,2607
AUTHEN,Authentication Failed,93,2608,2608
COOK82C,Hussain Set,6225,2608,2608
BINLAND,Binary Land,220,2608,2608
COST_MANIA,Max Heat,368,2609,2609
SECRETREE,Secret Tree,283,2609,2609
IMPACT,Some Impact,126,2612,2612
CHITHH,Chef and Science,69,2612,2612
BORDER,Prefix borders,172,2613,2613
TREUPS,Tree Upshot,325,2613,2613
TREEPROD,Product on Tree,65,2614,2614
PSUM,Power Sum,157,2614,2614
DISTNUM2,Easy Queries,268,2615,2615
CHEFINS,Chef and Numbers,202,2615,2615
SECUBE,Sebi and the cube,195,2616,2616
NICARRAY,Niceness of the Arrays,208,2618,2618
SONYASEG,Sonya and Segments,161,2621,2621
PALINDR,Lucy and Palindromes,187,2621,2621
NTCOL,Not Too Colourful,516,2621,2621
SUBSETS,Nice Subsets,93,2622,2622
UNFRIEND,Rebuilding Byteland,48,2622,2622
MVCN2TST,Move the Coins - Creating Tests,112,2622,2622
OVERPNT,Bear and Oveflow Points,134,2624,2624
CHGORAM2,Chef and Gordon Ramsay 2,143,2624,2624
SWAPSIGN,Misplaced Signs,72,2625,2625
COLRGRPH,Hidden Colored Graph,360,2626,2626
SVNTR,Save the nature,143,2626,2626
ICM0005,Team Divisions,224,2627,2627
ARCRT,Sequence Creation,57,2627,2627
CSUBSEQ,Chef and Chefness,147,2627,2627
DEM2019A,Surgical Strikes,113,2629,2629
DOCSDEL,Permutation Composition Queries,140,2629,2629
FFCOMB,FastFood Combos,228,2629,2629
BINOFEV,Binomial Fever,162,2629,2629
KIRMEME,Kirito in Memeland,186,2631,2631
DIVIDEARR,Array Division,349,2631,2631
TOVERLP,Total Overlap,798,2631,2631
HLDOTS,Heavy-light Decompositions,90,2632,2632
DAND,The Inexplicable Giant Floating Baby Head,60,2632,2632
FUNAGP,Fun with AGp,149,2632,2632
BNYHOP,Bunny Hops,318,2632,2632
IDXSUM,Zawad and Index Sum,49,2634,2634
DEADFOOL,Deadpool and his COOLEST Problem Ever,38,2636,2636
SUMSUB,Subarray Sum,349,2636,2636
ZENCALC,Peaceful Calculator,84,2636,2636
GRTRIP,Greedy Trip,65,2637,2637
INTEREQ,Interactive Equivalency,371,2637,2637
FLIPCOMP,Flip or Compress,363,2639,2639
BANQUNT,Banned Quotient,300,2639,2639
TREF,Tree Flow,52,2639,2639
TICKETS,Selling Tickets,78,2640,2640
SUBNUM,Subset Numbering,40,2640,2640
SHORT2,Short II,42,2640,2640
CHEFAOR,Chef and Bitwise OR Operation,1128,2641,2641
CATSRATS,Cats and Rats,128,2641,2641
FCUBE,The First Cube,121,2642,2642
ROOTMST,Rooted Minimum Spanning Tree,132,2642,2642
MONSTBAT,Monsters Battle,179,2642,2642
DODGERS,Dodgers,102,2643,2643
CODON,Node Codon,230,2643,2643
TERVEC,Terrible vectors,135,2644,2644
SUBWEIGHT,Subarray Weight,90,2645,2645
FREQFUN,Frequency Function,167,2645,2645
PAINTERP,Painter Problem,62,2645,2645
KNGHTMOV,Knight Moving,142,2647,2647
TOWCNT,Tower Counting,583,2648,2648
AMBIDEX,Ambidextrous Chefs,1614,2649,2649
RECNDORO,Chef and Or,174,2649,2649
FLAPPYBD,Flappy Bird,415,2649,2649
SORTING,Sorting,316,2650,2650
LVGFT,Lovers Gift,182,2650,2650
MAXBITSUM,Max BIT Sum,325,2654,2654
MADHAT,Math Hatter,163,2655,2655
HAIRCUT,Bear and Haircut,74,2656,2656
CALLSCHE,Call Center Schedule,206,2659,2659
CHEFLKJ,Chef and Array,346,2659,2659
POST,Post Office,21,2659,2659
DISTNUM3,Primitive Queries,319,2659,2659
PALHAM,Hasan and boring classes,153,2660,2660
TANGLED,Entangled Strings,118,2660,2660
CHEFAFD,Chef and Finding Direction,137,2662,2662
HARRYCOS,Harry in the Chamber of Secrets,41,2663,2663
IOPC17F,Solve the Assignment,33,2664,2664
ICM2004,Is This a Long Challenge,121,2664,2664
QTREE,Queries on tree again!,146,2664,2664
GRIDCONN,Yet another substring problem,36,2665,2665
BASKETS,Carry All Fruits,271,2665,2665
EXPTPROD,Expected Product,223,2665,2665
TOOXOR,Too Much Xor,435,2666,2666
DIGMULK,Digit Multiplication By K,380,2666,2666
PP,Palindrome Pairs,209,2667,2667
DEVVOTE,Devus and their voting system,138,2668,2668
SUBMAXA,Sweetest Candy ,61,2668,2668
TASTYD,Tasty Dishes,107,2668,2668
DIVISORS,Something About Divisors,89,2669,2669
WEIRDMUL,Weird Product,152,2670,2670
BARRAY,Beautiful Array,494,2671,2671
FCTR,Factorize,62,2672,2672
SLEEPTECH,Sleep Technique ,410,2673,2673
SEASTONE,Sereja and Stones,165,2673,2673
GEO1,Geometry 1,409,2675,2675
ROME,All Roads Lead To Rome,163,2676,2676
NOSS,Maximize the NOSS,47,2677,2677
CHEFHCK2,End Of The World 2,122,2677,2677
PUZZLES,Newspaper Puzzle,44,2678,2678
MMC,Mouse Meets Cheese,46,2678,2678
SEGMENTQ,Segment Queries,96,2679,2679
FUNFUN,Function Function,35,2680,2680
MATHOLOGY,Mathology,175,2682,2682
CHEFSORT,Chef and Sorting,631,2683,2683
PERMPART,Partition into Permutations,186,2684,2684
XORGRID,Devu and most energetic minion,160,2686,2686
CBFEAST,Colorblind Feast,219,2686,2686
CIELGAME,Ciel and Genjiko,33,2687,2687
MONSTER,Killing Monsters,558,2687,2687
NPORP,Solve what you want,67,2688,2688
SEZ,Special Economic Zone,163,2689,2689
SIMILARSUBSQ,Similar Subsequence,116,2689,2689
STICKS2,Sticks,88,2691,2691
ANUSAR,Substrings and Repetitions,316,2691,2691
PQ,Partition Queries,131,2692,2692
FLIPINV,Flip to Invert,109,2692,2692
EGGFREE,Egg-free DAG,155,2693,2693
MINCOST,Chef and Minimum Cost of His Tree,198,2694,2694
OLYMPIC,Gifts at Olympics,44,2696,2696
DIVSET,Divide the Set,375,2696,2696
FBCHEF,Final Battle of Chef,173,2696,2696
INDEP,Independent Set,366,2697,2697
SEADIV,Sereja and Dividing,161,2697,2697
LUCKFILL,Little Elephant and Filling,74,2697,2697
SONGIF,Sonya and Gifts,110,2698,2698
BREAKBAL,Break the Balance,204,2698,2698
MDN,Median,42,2698,2698
BIT2C,D - Break the Rules,151,2698,2698
POLYEVAL,Evaluate the polynomial,403,2699,2699
MISSME,Sherlock and His Device,133,2699,2699
TAPAIR,Counting The Important Pairs,294,2699,2699
UWCOI21F,Binary Puzzle,148,2700,2700
SHUFFL,Shuffling,83,2701,2701
LCASQRT,Square Root of LCA Convolution,275,2701,2701
EZNO,Easy Numbers,254,2702,2702
SINSUMQ,Sines Sum Queries,36,2702,2702
TWOSTRS,Buying a New String,355,2702,2702
XOXO,The In-XOR-able Task,317,2702,2702
GUESSG,Guessing Game,425,2702,2702
CHADAY,The Challenge Day,141,2704,2704
CHEFTRAF,Traffic in Chefland,25,2705,2705
MTRNSFRM,Matrix Transformation,182,2706,2706
PALNUM,Palindromic number,198,2706,2706
CTOUR,Country Tour,135,2706,2706
EXPDIF,Expected Difference,102,2706,2706
STETSKLX,Chef and Path,177,2706,2706
AMXOR,XOR Sum,117,2707,2707
SAFPAR,Safe Partition,71,2708,2708
TASTRMAT,String Matching,130,2708,2708
FOURARR,Four Arrays,93,2709,2709
SPLITPOWOF2,Split Powers Of 2,79,2709,2709
XYHUMOQ,A humongous Query,201,2712,2712
ANUDTQ,Dynamic Trees and Queries,207,2713,2713
MDSWIN2,Winning Ways 2,319,2713,2713
COOLNUM,Cool Numbers,133,2713,2713
TOMJERGA,Tom &amp; Jerry,104,2714,2714
WINHERE,Winter Is Here,36,2714,2714
TRANSFIG,Transfiguring Trees,57,2714,2714
TREEFUN,Tree Fun,81,2714,2714
UPDOTR,Learning Dishes,367,2715,2715
BINARY,Binary Movements,102,2715,2715
FN,Fibonacci Number,266,2715,2715
ANUTDP,The Dirty Path,194,2717,2717
A8,The Bytelandian Union,25,2717,2717
SUBQUERY,Substring Query,120,2719,2719
MEANMEDI,Mean Mean Medians,55,2719,2719
RECIPES,Chef and Recipes,93,2719,2719
PERPAIR,Permutation Pairs,163,2721,2721
ES,Euler Sum,196,2721,2721
POLY,Polynomials,279,2722,2722
SUMANDOR,Sum and OR,351,2723,2723
ADAPWN,Ada Pawns,105,2723,2723
PCJ18G,Chef and Pizza,119,2723,2723
STEPAVG,Stepping Average,1812,2723,2723
MODCIRC,Modular Circular Permutations,112,2723,2723
SEGCOMPR,Compress all Subsegments,234,2724,2724
GAMSTICK,Game on Stick,123,2724,2724
EQAVG,Equal Average,102,2725,2725
DIFVAL,Danya and Different Values,146,2726,2726
BEERUS,Defeating Beerus,37,2728,2728
CK87DANC,Chef and Dancing Steps,134,2728,2728
ANDPREF,Prefix And,192,2728,2728
TWOARR,The Most Amazing Dish,103,2729,2729
RRDAG,Present for Andrii,357,2729,2729
MGSTR121,K - Magical String,223,2730,2730
TESTERS,Vacation,167,2730,2730
CHMAGIC,Chef and Magic Numbers ,48,2731,2731
MATCH2,Match the Streams,279,2732,2732
TRECYB,Cybertree,141,2732,2732
PTOSS,Pizza Tossing,117,2732,2732
BUILDIT,Expected Buildings,111,2733,2733
STRDIG,Chef and The String of Digits,57,2733,2733
TDRIVER,Taxi Driver,121,2734,2734
ADDBYPERM,Add By Permutation,68,2734,2734
EQSS,Equal Subsequences,139,2734,2734
BINHAPP,Binary String Happiness,121,2735,2735
WARTLND,War in Treeland Again,164,2736,2736
RRBIGNUM,Big Number,124,2737,2737
CHEFKNN,Chef and Interval Painting,158,2737,2737
FLOORDIS,Floor Distribution,109,2738,2738
LCKDSAFE,Locked Safe,286,2738,2738
MDSWIN,Winning Ways,90,2738,2738
BJUDGE,Biased Judgement,156,2739,2739
COOLSBST,Cool Subsets,203,2740,2740
LAMQUGAM,Lame Queen Game,25,2741,2741
MINMAXIN,Minimum and Maximum,72,2741,2741
MOREFB,Another Fibonacci,237,2742,2742
TREEWALK,Walk on Tree,104,2742,2742
MASTER,Sequence Master,291,2742,2742
BIBOARD,Binary Board,50,2742,2742
SUBLCS,Subsequence LCS,168,2743,2743
SOS,The Melancholy of Problem Setter,411,2744,2744
CUTTREE,Chef Cuts Tree,116,2744,2744
CHEFSSM,Chef and the Combination Lock,179,2745,2745
RRJAM,Jam,145,2746,2746
ANDMIN,Range Minimum Queries ,481,2746,2746
GAMEPROF,Gamer,165,2747,2747
SEABOX,Sereja and BOX,112,2747,2747
SEAORD,Sereja and Order,153,2749,2749
RNBWROAD,Chef and Rainbow Road,111,2749,2749
TAACUTE,Counting The Acute Triangles,93,2749,2749
SSPLD,S Semi-palindromic,62,2750,2750
GRIDPA,Grid Path,336,2750,2750
BULENE,Bullets and Enemies,100,2752,2752
DANYANUM,Danya and Numbers,75,2753,2753
RERNG,Rearrange Ranges,84,2753,2753
LCASUM,Max LCA Sum,47,2753,2753
MXMN,Maximum and Minimum,89,2754,2754
ROC,Room Corner,131,2755,2755
MAXSCOR,Maximum Score,245,2755,2755
QRYLAND,Ivan Pesic and His World Tour,89,2756,2756
LUCASTH,Lucas Theorem,205,2757,2757
CFTREE,Chef And Fibonacci Tree,238,2757,2757
PPTREE,Polo the Penguin and the Tree,324,2758,2758
EXUNE,Anay and Polynomial,46,2759,2759
VISEMALL,Visit Them All,187,2759,2759
XTGR,X and Two Groups,63,2759,2759
ADDSUBTRACT,Add Subtract Equalize,139,2759,2759
LCH15JGH,Many bananas,85,2760,2760
BICONT,Edge Addition,65,2760,2760
CX,Best board fill,927,2760,2760
PUPPYPLM,Puppy and Palindromes,112,2761,2761
CHEFKLCS,Chef and LCS,96,2761,2761
SFUNC,SuperFunction,62,2762,2762
INTREENCLR,In-tree-active Node Coloring,170,2762,2762
CKSCHOOL,Preferred Cooking Schools,26,2762,2762
WINDOW,Chef attic window,27,2762,2762
KILLKTH,Killjee and k-th letter ,352,2763,2763
ADDMULT,To add or to multiply game,115,2763,2763
CBAL,Chef and Balanced Strings,223,2763,2763
MINFUND,Min-Fund Country,59,2763,2763
CHEFNUMK,Chef and Queries,239,2764,2764
PLIND,Almost Palindromic,54,2764,2764
CBS,Correct Bracket Sequence,48,2765,2765
DOTTIME,Dot Time,222,2765,2765
SEINC,Sereja and Subsegment Increasings,144,2766,2766
CORTREE,Coronavirus,73,2766,2766
PFRUIT,Picking Fruit for Chefs,85,2766,2766
ROTPTS,Rotate Point,134,2767,2767
OPERATE,E - Minimum Operation,148,2767,2767
JIIT,Queries on Matrix,78,2768,2768
VKMPAIRS,Finding Pairs,239,2769,2769
PPARTS,Perfect Partitions,90,2769,2769
QSTRING,Stringology is Magic,116,2769,2769
AHWORK,Akhil And Pending Homework,45,2769,2769
GOODSEGS,Good Subsequences,73,2769,2769
DAGCH,Graph Challenge,118,2770,2770
XORSPRT,Xor Separation,204,2771,2771
SEAINCR,Sereja and Increasing subsequence,173,2771,2771
AMBALLS,Andrew and the Balls,139,2772,2772
COFFEE,Coffee Breaks,93,2773,2773
SUBSQ,Subsequence,59,2774,2774
SUBWAY,Subway Ride,89,2774,2774
BREAK,Break,159,2774,2774
EDGY,Edgy,57,2775,2775
